duration,tempo,acousticness,dynamic_range,energy,brightness,fullness,density,instrumentalness,danceability,valence,tension,filename
260.568843537415,135.99917763157896,0.5753159193138941,0.4311416320800781,0.23126694560050964,0.503278129909289,0.8701435804245654,0.4229627343502093,0.0016816357790970405,0.3098915746882345,0.6236185889301076,0.658532382630162,/volumes/Seagate/mtg-jamendo-dataset/06/1165406.mp3
98.01142857142857,132.51201923076923,0.5441224589481515,1.0,0.16419477760791779,0.3537470362513103,0.7037953791659003,0.10582875697287115,0.005161736823223745,0.7468266218401014,0.46074433405682763,0.6669612531274849,/volumes/Seagate/mtg-jamendo-dataset/06/1400606.mp3
101.15625850340136,126.04801829268293,0.597205904441463,0.5963446044921873,0.18617457151412964,0.19060754608859312,0.3431763969835334,0.13857062477430698,0.00044694114053262104,0.2707148705268854,0.4238745432204727,0.6822479371009922,/volumes/Seagate/mtg-jamendo-dataset/06/1405006.mp3
181.09092970521542,109.95678191489361,0.5008803889117243,0.49077078247070316,0.15014566481113434,0.5882367763251395,0.997009898239656,0.2304888994524001,0.008431738855579955,0.5497599573973138,0.5951870672375883,0.6350150258844907,/volumes/Seagate/mtg-jamendo-dataset/06/1298306.mp3
178.01333333333332,105.46875,0.5335453389608181,0.4627109375000002,0.0421951524913311,0.18698728319265234,0.27737888672135064,0.13953039276039406,0.00018671748686823584,0.7393600302718167,0.3709572974355628,0.6409987954097667,/volumes/Seagate/mtg-jamendo-dataset/06/259806.mp3
128.8421088435374,126.04801829268293,0.5551058144743044,1.0,0.07419198751449585,0.46325624066543514,0.7539710829157948,0.10878822376257644,0.002106912523753971,0.5771244804510991,0.5043286624561308,0.6258433830139923,/volumes/Seagate/mtg-jamendo-dataset/06/1166806.mp3
311.25004535147394,129.19921875,0.5528606352698283,0.38539425659179677,0.12640829384326935,0.45107316231529687,0.7572019821303169,0.24620472375039687,0.0008461119688736572,0.29999999999999877,0.5186180416535565,0.6417833774528656,/volumes/Seagate/mtg-jamendo-dataset/06/1036106.mp3
135.84907029478458,105.46875,0.5930375387591524,0.5831625366210937,0.1899004876613617,0.28361839489433294,0.4925866313903807,0.19349246115944324,0.0003975464921071027,0.9004729638660876,0.4712383691260785,0.6741165017328745,/volumes/Seagate/mtg-jamendo-dataset/06/1295406.mp3
147.69231292517006,129.19921875,0.5912369134976645,0.6650859069824218,0.18468450009822845,0.8334048465556254,1.0,0.4358403533728782,0.007604576433157877,0.96706031978837,0.7856916414478855,0.6093480917457851,/volumes/Seagate/mtg-jamendo-dataset/06/1297206.mp3
136.0041723356009,151.99908088235293,0.5704962446901636,0.5511110534667969,0.07761948555707932,0.23274907629144856,0.5289940458080907,0.11091013189261215,0.002229536396906936,0.7279229231985471,0.450591387410338,0.6378247373184809,/volumes/Seagate/mtg-jamendo-dataset/06/1302906.mp3
239.61861678004536,112.34714673913044,0.5566658425805875,0.3779298553466798,0.17685632407665253,0.4061879908678677,0.629753626493507,0.32517772735866896,0.0005051170529985742,0.6079738577061491,0.47166105220237414,0.66933606622712,/volumes/Seagate/mtg-jamendo-dataset/06/710606.mp3
74.0,120.18531976744185,0.608430905484395,0.8268762588500974,0.03869323432445526,0.4493243182456118,0.9187779035379423,0.14061775352613898,0.002399744793555674,0.6258086333600019,0.551906318592286,0.6035483006383467,/volumes/Seagate/mtg-jamendo-dataset/06/1369706.mp3
356.0,120.18531976744185,0.5770673209374075,0.537458251953125,0.1797814965248108,0.29952952122645266,0.5660196028365031,0.24303354056238186,0.0005551414917490886,0.29999999999999405,0.5105846612817851,0.6626044064925748,/volumes/Seagate/mtg-jamendo-dataset/06/1196206.mp3
564.0470068027211,123.046875,0.5869064404976774,0.6850436706542969,0.08089294284582138,0.15062060211335837,0.2988417869934421,0.12853858847544283,0.00011908357897647067,0.7335101714945192,0.2699376329793213,0.6751339328286314,/volumes/Seagate/mtg-jamendo-dataset/06/147906.mp3
390.0,120.18531976744185,0.573480366883967,0.42709005737304695,0.28758418560028076,0.7517565945384151,1.0,0.5573809675939103,0.004663868599582871,0.29999998931965355,0.6357053711021798,0.6763892325956651,/volumes/Seagate/mtg-jamendo-dataset/06/1242906.mp3
251.6207709750567,99.38401442307692,0.5879788704605438,0.3981590118408203,0.09180197864770889,0.28837576247560337,0.4932312307454223,0.37099999662387617,0.00025718673015987783,0.6058297908878054,0.3812909252077991,0.6567905272716154,/volumes/Seagate/mtg-jamendo-dataset/06/1385306.mp3
318.85,139.6748310810811,0.566485964883465,0.8010334091186525,0.12633033096790314,0.3034123674122245,0.5191448860514456,0.1419372944093554,0.0006405644237518441,0.29999999999993837,0.5638845326049176,0.6327020126274616,/volumes/Seagate/mtg-jamendo-dataset/06/606406.mp3
249.14666666666668,123.046875,0.591810837550478,0.5496360244750976,0.11345718801021576,0.33752821587615,0.6984799282149802,0.16033732639283524,0.0019868023532624325,0.2969163112853815,0.5304203592462976,0.6347605158344182,/volumes/Seagate/mtg-jamendo-dataset/06/1606.mp3
215.0,151.99908088235293,0.525856038457464,0.4419155578613281,0.054752007126808167,0.46742094929401545,0.7701846677513596,0.28539943815119345,0.0010921252950447755,0.6137162099038296,0.6598527586986098,0.587740170825929,/volumes/Seagate/mtg-jamendo-dataset/06/345906.mp3
66.7256462585034,132.51201923076923,0.585560881951878,0.718242202758789,0.23253625631332397,0.4776960774775711,0.7023945752110504,0.7448274691515182,0.0006377084241439352,0.29999999966886315,0.5336969134111331,0.67697366959057,/volumes/Seagate/mtg-jamendo-dataset/06/1051706.mp3
187.2178231292517,99.38401442307692,0.5921239146963211,0.5078829956054688,0.361701637506485,0.2670545040915042,0.5287020394851215,0.23459070793113984,0.000607605644734936,0.9462995610173954,0.4493795291287657,0.7403366836765815,/volumes/Seagate/mtg-jamendo-dataset/06/144906.mp3
147.59333333333333,120.18531976744185,0.48101335193902073,0.49344335937500006,0.09646822512149811,0.22016321807338368,0.352133235126193,0.18241016973215435,0.000556002791161115,0.2838856060794967,0.4251143994433815,0.649705681155063,/volumes/Seagate/mtg-jamendo-dataset/06/1380606.mp3
214.89732426303854,126.04801829268293,0.6095888917247043,0.2675148315429689,0.2939381003379822,0.6017991034874908,0.8271718831930002,0.8996587210604683,0.0007581166371236023,0.5823238879620131,0.6227074659718187,0.6812762229273098,/volumes/Seagate/mtg-jamendo-dataset/06/429206.mp3
464.0,90.66611842105263,0.5852313651591947,0.9327250671386719,0.14111405611038208,0.3708813691561021,0.6414037141607942,0.13825715272615868,0.003308675902453036,0.3,0.3855310565400534,0.6736948488917268,/volumes/Seagate/mtg-jamendo-dataset/06/1310506.mp3
115.30437641723356,84.72079918032787,0.6399047298058094,1.0,0.08531688898801804,0.12534825856404203,0.37179314012261644,0.09637977269825054,0.0057305650139052155,0.2999999999999952,0.36160583464383295,0.6583929131069199,/volumes/Seagate/mtg-jamendo-dataset/06/159206.mp3
241.2418820861678,120.18531976744185,0.5640484194188868,0.7526743774414061,0.19623756408691406,0.46563538274384025,0.7109535714678951,0.3191385768229885,0.0012616104856779903,0.8711508088644866,0.584048426369359,0.6538358377974172,/volumes/Seagate/mtg-jamendo-dataset/06/1393706.mp3
959.9989791666667,140.625,0.5251181927039983,0.18710220336914063,0.20750382542610168,0.21711010050062104,0.47355486357309134,0.2221422222222222,0.0002707092118917025,0.29700891775670074,0.515019267746683,0.6716975236040601,/volumes/Seagate/mtg-jamendo-dataset/06/988506.mp3
224.83916099773242,129.19921875,0.5557375074699323,0.5269264221191406,0.1962602138519287,0.9103011700761512,1.0,0.7199934008944054,0.012966258240630298,0.3651351509258249,0.6930371754305003,0.6320462419005943,/volumes/Seagate/mtg-jamendo-dataset/06/6606.mp3
177.13739229024944,120.18531976744185,0.5684828281605313,0.6719389190673829,0.11681097745895386,0.6141366933849207,0.900702400887152,0.2622627394185857,0.0022148872333523054,0.79937996187107,0.748906809575995,0.5922705899700244,/volumes/Seagate/mtg-jamendo-dataset/06/1078606.mp3
38.44192743764172,132.51201923076923,0.5823004573197675,0.31294181823730466,0.22337926924228668,0.3450033219462431,0.5678491226413894,0.4669582891481089,0.00022324646069246288,0.6766186974240206,0.5719603969523264,0.6660244575367579,/volumes/Seagate/mtg-jamendo-dataset/06/1057806.mp3
261.8855328798186,120.18531976744185,0.5750672815863739,0.5428483581542969,0.23112450540065765,0.4870038394147664,0.8354920981681464,0.23560000302756054,0.0027054984847292417,0.29999999999950033,0.4853922304565365,0.6861263758529295,/volumes/Seagate/mtg-jamendo-dataset/06/1366606.mp3
170.21845804988664,120.18531976744185,0.5831330113911604,0.8422800445556641,0.15789027512073517,0.6817923830629822,0.9753950594976011,0.30785039142166076,0.004767389393334406,0.5531252827549331,0.697112220372584,0.6174180549689479,/volumes/Seagate/mtg-jamendo-dataset/06/718306.mp3
178.32,99.38401442307692,0.571283749334538,0.37371777343749996,0.2049977034330368,0.6121792050439624,0.9100396851520606,0.7021735264227642,0.0018183782310963919,0.9625949891542402,0.6140186279383618,0.6509954476482209,/volumes/Seagate/mtg-jamendo-dataset/06/415106.mp3
126.00002267573696,120.18531976744185,0.5819453652993742,0.7219939117431642,0.12450648844242096,0.3858638828943091,0.6407002642932117,0.15919662541322732,0.0012845858887037978,0.3,0.4593748773274742,0.6529473603737768,/volumes/Seagate/mtg-jamendo-dataset/06/1400506.mp3
140.47498866213152,114.84375,0.5172193956417994,0.47700997924804694,0.10388560593128204,0.5110816500805171,0.5394178761717255,0.35076355573473095,0.00023479176959955383,0.36501963718358776,0.6817685742848352,0.6010451032782945,/volumes/Seagate/mtg-jamendo-dataset/06/36706.mp3
246.26739229024943,129.19921875,0.5674833289736819,0.41487400817871106,0.14347834885120392,0.6513124181841283,0.9362451990406132,0.529963251357952,0.0016561202881412225,0.29999999997560023,0.6185259314688824,0.6279470192926568,/volumes/Seagate/mtg-jamendo-dataset/06/181606.mp3
243.08,120.18531976744185,0.5690867497306911,0.5643529510498045,0.24668137729167938,0.6108513910055597,0.9293322982427723,0.6398463291156935,0.0036783303989733414,0.6137796283062493,0.7206063437818782,0.6446840270686289,/volumes/Seagate/mtg-jamendo-dataset/06/117106.mp3
289.00385416666666,122.28260869565217,0.5599818307180144,0.6550442657470704,0.13469326496124268,0.2516513052623075,0.5094964300187705,0.19610098164092915,0.0003246381014645611,0.2994354474145231,0.3504719926388902,0.6783951768582693,/volumes/Seagate/mtg-jamendo-dataset/06/1148306.mp3
132.5472335600907,120.18531976744185,0.6005400997468926,0.49823550415039064,0.1651783138513565,0.4724135555520835,0.6239365173582364,0.4367564842329688,0.0002176916316531807,0.8427512708719502,0.46470545108549893,0.6665231027693885,/volumes/Seagate/mtg-jamendo-dataset/06/155506.mp3
127.55529166666666,104.16666666666667,0.5762258407895836,0.7969053955078127,0.37982532382011414,1.0,1.0,0.6930149555697414,0.006593321751552231,0.9264710333700035,0.740898327532263,0.6885574510687885,/volumes/Seagate/mtg-jamendo-dataset/06/1163606.mp3
127.46666666666667,112.34714673913044,0.5659591877867032,0.16335147094726565,0.3092336654663086,0.3893421857370199,0.6277227316231664,0.5124976675996268,0.00021944303578416685,0.8677725605784946,0.4644648602620149,0.7184311475154681,/volumes/Seagate/mtg-jamendo-dataset/06/9506.mp3
144.0,120.18531976744185,0.5504649886404216,0.8111645202636718,0.07536450773477554,0.42170758463100794,0.5832296875448969,0.5524846430341117,0.0001457404855782332,0.8342593234743707,0.5642262407492145,0.6142859746346763,/volumes/Seagate/mtg-jamendo-dataset/06/1332906.mp3
178.5963038548753,120.18531976744185,0.52671594727456,0.841469108581543,0.106869637966156,0.46292263970368974,0.6618484749606774,0.22776847659272223,0.0018020442899666996,0.7372060590757781,0.5451583021706021,0.6294414092336957,/volumes/Seagate/mtg-jamendo-dataset/06/1318106.mp3
130.14666666666668,129.19921875,0.6027251517423611,0.49609102630615226,0.08857656270265579,0.43357655869608663,0.7160066186081174,0.3764987706968952,0.0006542268331246159,0.29999999999943183,0.5854085589982856,0.614805850773299,/volumes/Seagate/mtg-jamendo-dataset/06/429906.mp3
118.0,156.60511363636363,0.5616787571746384,0.8455533142089844,0.13968849182128906,0.5465345918478649,0.8232899661316695,0.24512387095535657,0.0029635447657653416,0.2999999973474416,0.6029111884848902,0.6297056193586861,/volumes/Seagate/mtg-jamendo-dataset/06/1163206.mp3
184.0,120.18531976744185,0.550200967059945,0.5392357330322265,0.05837082862854004,0.2885326241456161,0.5083778823873972,0.1953235489197595,0.00028017620254618835,0.2994372618706442,0.4374096329861089,0.6335315717090526,/volumes/Seagate/mtg-jamendo-dataset/06/875306.mp3
118.65163265306123,178.20581896551724,0.5939973920600744,0.9349154205322268,0.13827469944953918,0.35484308203553294,0.7369527464636274,0.1672087251205193,0.002822784819096027,0.5758258163947796,0.4558744768887841,0.6586039964240773,/volumes/Seagate/mtg-jamendo-dataset/06/1320006.mp3
361.63337868480727,151.99908088235293,0.623150969362996,0.36278228759765624,0.2051854431629181,0.3836744980849308,0.7346613036069586,0.33865676304841635,0.0007351120136064945,0.29999999999751775,0.49956731930866805,0.673953295676917,/volumes/Seagate/mtg-jamendo-dataset/06/11006.mp3
135.0,99.38401442307692,0.5326937560158984,0.46744197082519534,0.13281849026679993,0.4958666180168152,0.7838257998980138,0.3658272294797251,0.0006024523679162978,0.7749428823448903,0.5907497822764411,0.6296647000407598,/volumes/Seagate/mtg-jamendo-dataset/06/1389206.mp3
271.4640589569161,156.60511363636363,0.6045264536295742,0.3846211700439454,0.2281566858291626,0.5887077393718443,0.871316162476704,0.5941334902186589,0.0013102079322057521,0.6889514685976252,0.7208703412839588,0.6379623386417068,/volumes/Seagate/mtg-jamendo-dataset/06/1317906.mp3
233.14285714285714,105.46875,0.590436088524718,0.8891069259643555,0.11215473711490631,0.6977007746753199,0.9889101827521422,0.293458527354918,0.00847717422586609,0.8287759975464335,0.552110298022231,0.62995364575692,/volumes/Seagate/mtg-jamendo-dataset/06/196306.mp3
186.74938775510205,120.18531976744185,0.533343439765288,0.48203842163085936,0.16543708741664886,0.46149639602587295,0.7314148355723908,0.17882812807986342,0.0022144631279227395,0.29999999999999977,0.4353702701314903,0.6724832974436956,/volumes/Seagate/mtg-jamendo-dataset/06/1396206.mp3
163.0,99.38401442307692,0.526098691727698,0.3052423706054687,0.13185417652130127,0.41719106776699755,0.6124731171721808,0.5604388159266208,0.00014960114453818062,0.29999995998445744,0.5436657835460941,0.6387343468384497,/volumes/Seagate/mtg-jamendo-dataset/06/1296706.mp3
30.281972789115645,161.4990234375,0.562432529870925,1.0,0.1556372493505478,0.6079513703148688,1.0,0.2272078826575924,0.006776110872555675,0.29999999999999993,0.6204483361526439,0.6319397425356684,/volumes/Seagate/mtg-jamendo-dataset/06/1056406.mp3
470.476462585034,103.359375,0.5550070241621479,0.7085697021484377,0.05899153649806976,0.13960949334194717,0.2277361124589128,0.2047134970905528,9.66719602149725e-05,0.29974697047300003,0.32668539696096893,0.6558998737471113,/volumes/Seagate/mtg-jamendo-dataset/06/1241406.mp3
255.6891875,117.1875,0.5582753862499892,0.3097123718261719,0.14002013206481934,0.27090825677489255,0.6192300939548574,0.2025278512348763,0.0006186496144093448,0.29999999999891863,0.40942279899427836,0.6685226877444792,/volumes/Seagate/mtg-jamendo-dataset/06/1137206.mp3
459.13839002267576,139.6748310810811,0.579348141059186,0.6153441162109377,0.24604208767414093,0.5184719022193011,0.896923092590779,0.23294727422202788,0.0018495044800080369,0.31186154214405204,0.5336209971690319,0.6818509521288844,/volumes/Seagate/mtg-jamendo-dataset/06/878306.mp3
87.22666666666667,126.04801829268293,0.575515437743036,1.0,0.03138480335474014,0.23178098084310456,0.3995346889297892,0.17955296454747885,9.08682683368319e-05,0.29300215945359503,0.5079885822519579,0.6097008127573149,/volumes/Seagate/mtg-jamendo-dataset/06/326506.mp3
