duration,tempo,energy,loudness,key,mode,acousticness,instrumentalness,speechiness,danceability,valence,liveness,time_signature,filename
261.2244897959184,135.99917763157896,0.6759682893753052,4.254309177398682,4,1,0.614169664716012,0.0,0.005175096681341529,1.0,0.7877396414049178,1.0,4,/volumes/Seagate/mtg-jamendo-dataset/03/1345603.mp3
207.42965986394557,139.6748310810811,0.10671138763427734,-20.242216110229492,9,1,0.5281069164880217,0.0,0.024502957239747047,1.0,0.6867214965202668,0.3946765512228012,4,/volumes/Seagate/mtg-jamendo-dataset/03/1247103.mp3
371.41208616780045,156.60511363636363,0.18748776614665985,-15.052431106567383,8,0,0.5676576988231403,0.0,0.000813240185379982,1.0,0.6336944510432158,0.0877462700009346,4,/volumes/Seagate/mtg-jamendo-dataset/03/1343403.mp3
193.1715192743764,112.34714673913044,0.04055800288915634,-36.76899337768555,8,0,0.5408957329549628,0.0,0.0013308139750733972,1.0,0.3734368603487852,1.1418507739335837e-06,4,/volumes/Seagate/mtg-jamendo-dataset/03/334703.mp3
202.10938775510203,107.666015625,0.25289005041122437,-8.921649932861328,9,1,0.601883924622768,0.0,0.0030346900457516313,1.0,0.6198125075409477,0.04087258130311966,4,/volumes/Seagate/mtg-jamendo-dataset/03/199503.mp3
296.58537414965986,123.046875,0.12105031311511993,-14.823542594909668,7,1,0.5780051874084418,0.0,0.004689972032792866,1.0,0.76609375,1.0,4,/volumes/Seagate/mtg-jamendo-dataset/03/113803.mp3
274.2921315192744,105.46875,0.08966656774282455,-27.393455505371094,4,1,0.5401230613566437,0.0,0.00022766761685488746,1.0,0.5223304369641746,0.0013700511772185564,4,/volumes/Seagate/mtg-jamendo-dataset/03/1408403.mp3
288.3134693877551,99.38401442307692,0.19749677181243896,-12.28154182434082,8,0,0.5799140267627576,0.0,0.0007863212667871267,1.0,0.5746724696777983,1.0,4,/volumes/Seagate/mtg-jamendo-dataset/03/81503.mp3
233.84616780045351,117.45383522727273,0.17331857979297638,-14.667116165161133,3,0,0.602967132886242,0.0,0.008542574476450682,1.0,0.6039922903046772,1.0,4,/volumes/Seagate/mtg-jamendo-dataset/03/263203.mp3
208.0859410430839,90.66611842105263,0.18279911577701569,-17.026439666748047,3,0,0.5838080417133626,0.0,0.00043419114081189036,1.0,0.42220797698648027,0.09759495034813881,4,/volumes/Seagate/mtg-jamendo-dataset/03/653703.mp3
224.23510204081632,120.18531976744185,0.27063068747520447,-11.053518295288086,9,1,0.5536144365610434,0.0,0.0040307947201654315,1.0,0.6699533751099014,0.6255926936864853,4,/volumes/Seagate/mtg-jamendo-dataset/03/1287803.mp3
245.6,129.19921875,0.22080588340759277,-19.810104370117188,0,1,0.5034117737379717,0.0,0.0024669842678122222,1.0,0.5977995172678308,0.04589532967656851,4,/volumes/Seagate/mtg-jamendo-dataset/03/1294003.mp3
414.30204081632655,172.265625,0.2576839327812195,-14.603046417236328,3,0,0.5176500786132792,0.0,0.0019881505868397653,1.0,0.7130961363365804,1.0,4,/volumes/Seagate/mtg-jamendo-dataset/03/604203.mp3
146.19442176870749,143.5546875,0.19770291447639465,-20.91960906982422,0,0,0.5850647775701606,0.0,0.0013272334181237966,1.0,0.413733018777796,0.025937689933925867,4,/volumes/Seagate/mtg-jamendo-dataset/03/1328103.mp3
169.5880045351474,126.04801829268293,0.17294152081012726,-12.3187255859375,5,0,0.5794464792488375,0.0,0.006014976650476456,1.0,0.613087655608344,1.0,4,/volumes/Seagate/mtg-jamendo-dataset/03/718303.mp3
96.13061224489796,114.84375,0.05341792851686478,-34.484718322753906,2,0,0.5611648372431903,0.0,0.0004955129261361435,1.0,0.3807517745954092,6.186893642734503e-05,4,/volumes/Seagate/mtg-jamendo-dataset/03/238203.mp3
185.38145124716553,120.18531976744185,0.2862320840358734,-8.28412914276123,3,0,0.6054849868489338,0.0,0.000734281784389168,1.0,0.5472704938520226,1.0,4,/volumes/Seagate/mtg-jamendo-dataset/03/1414803.mp3
98.4881179138322,123.046875,0.152468740940094,-28.18529510498047,4,1,0.5476026450816569,0.0,7.433616474372684e-06,1.0,0.6349776113010103,6.823449894000078e-07,4,/volumes/Seagate/mtg-jamendo-dataset/03/150803.mp3
148.58750566893423,99.38401442307692,0.16073830425739288,-16.65939712524414,9,1,0.5822159007296883,0.0,0.0012930970697198063,1.0,0.5842830745977906,0.37972133606672287,4,/volumes/Seagate/mtg-jamendo-dataset/03/1287603.mp3
169.0,123.046875,0.2508018910884857,-9.96810245513916,0,0,0.6017664019605827,0.0,0.0014185325999278575,1.0,0.5610636819266324,0.7724281400442123,4,/volumes/Seagate/mtg-jamendo-dataset/03/1353303.mp3
210.83721088435374,117.45383522727273,0.07082423567771912,-31.631528854370117,7,1,0.5640350457517416,0.0,0.00038116062933113426,1.0,0.4287635777887643,5.83400208142848e-06,4,/volumes/Seagate/mtg-jamendo-dataset/03/155503.mp3
356.6250113378685,166.70866935483872,0.26352471113204956,-16.774694442749023,9,1,0.5670366531199369,0.0,0.0001229299850820098,1.0,0.4950607334290712,0.024116942659020424,4,/volumes/Seagate/mtg-jamendo-dataset/03/1409403.mp3
184.5,156.60511363636363,0.2465602606534958,-13.749898910522461,4,1,0.521357904919579,0.0,0.0011045618739444762,1.0,0.7066968952530039,0.6495000422000885,4,/volumes/Seagate/mtg-jamendo-dataset/03/1179403.mp3
180.0,120.18531976744185,0.19756674766540527,-15.541123390197754,6,1,0.5383428650733821,0.0,0.0008338178449776024,1.0,0.672231756273548,0.6909206509590149,4,/volumes/Seagate/mtg-jamendo-dataset/03/1383803.mp3
155.0,112.34714673913044,0.07273595035076141,-31.01179313659668,4,1,0.522067839870067,0.0,7.2472391821065685e-06,1.0,0.4338795666232889,0.0003845379615086131,4,/volumes/Seagate/mtg-jamendo-dataset/03/1167103.mp3
444.26961451247166,107.666015625,0.12257911264896393,-19.6157169342041,0,1,0.5910060548435546,0.0,0.00020451348245842382,1.0,0.5971526735808238,0.027613728307187557,4,/volumes/Seagate/mtg-jamendo-dataset/03/133103.mp3
258.54063492063494,105.46875,0.11428159475326538,-26.363868713378906,4,1,0.5176847804987132,0.0,0.00017577198013896123,1.0,0.5342670521444651,0.021747639402747154,4,/volumes/Seagate/mtg-jamendo-dataset/03/181803.mp3
155.0,120.18531976744185,0.046083901077508926,-30.23951530456543,7,1,0.538054660538758,0.0,0.0006742811965523288,1.0,0.5208719165567526,3.0841586067253957e-05,4,/volumes/Seagate/mtg-jamendo-dataset/03/1170403.mp3
279.22392290249434,123.046875,0.198415607213974,-10.935901641845703,0,1,0.5901630270892869,0.0,0.002968483488075435,1.0,0.6846610718768729,0.6851870566606522,4,/volumes/Seagate/mtg-jamendo-dataset/03/1413903.mp3
213.81224489795918,123.046875,0.15273721516132355,-14.925345420837402,6,1,0.5552877801985965,0.0,0.0007206703157862648,1.0,0.6883549013489566,0.3957314044237137,4,/volumes/Seagate/mtg-jamendo-dataset/03/1396603.mp3
168.2818820861678,120.18531976744185,0.21085324883460999,-16.158164978027344,2,1,0.5327347893570359,0.0,0.00038534420309588313,1.0,0.6283799012711578,0.27146950364112854,4,/volumes/Seagate/mtg-jamendo-dataset/03/1347103.mp3
128.6035827664399,139.6748310810811,0.07780137658119202,-24.766647338867188,9,1,0.502684358170111,0.0,0.00043340306729078293,1.0,0.6671643529160054,0.10067918337881565,4,/volumes/Seagate/mtg-jamendo-dataset/03/1321603.mp3
442.200022675737,99.38401442307692,0.12110214680433273,-18.959972381591797,3,0,0.5693009401682154,0.0,0.0007148197910282761,1.0,0.47388228929511844,0.3664303570985794,4,/volumes/Seagate/mtg-jamendo-dataset/03/1305603.mp3
185.52809523809523,151.99908088235293,0.14121980965137482,-21.23466682434082,9,1,0.564386637939687,0.0,0.0005738349136663601,1.0,0.6276854339071131,0.007284325547516346,4,/volumes/Seagate/mtg-jamendo-dataset/03/38403.mp3
